timestamp,room,device,power_watts,temperature,humidity,is_device_on,hour,day_of_week,month,day,is_weekend,date,energy_kwh,time_period,room_encoded,device_encoded
2026-02-08 23:00:00,Office,Fan,71.1,25.9,66.5,1,23,6,2,8,1,2026-02-08,0.0178,Night,4,1
2026-02-08 23:00:00,Office,Lights,82.2,23.4,81.1,1,23,6,2,8,1,2026-02-08,0.0206,Night,4,3
2026-02-08 23:00:00,Bathroom,Lights,37.4,23.7,95.0,1,23,6,2,8,1,2026-02-08,0.0093,Night,0,3
2026-02-08 23:00:00,Bathroom,Heater,10.0,24.6,95.0,0,23,6,2,8,1,2026-02-08,0.0025,Night,0,2
2026-02-08 23:15:00,Living Room,AC,50.0,9.6,42.5,0,23,6,2,8,1,2026-02-08,0.0125,Night,3,0
2026-02-08 23:15:00,Living Room,Fan,5.0,7.8,44.7,0,23,6,2,8,1,2026-02-08,0.0012,Night,3,1
2026-02-08 23:15:00,Living Room,Lights,61.2,8.8,40.8,1,23,6,2,8,1,2026-02-08,0.0153,Night,3,3
2026-02-08 23:15:00,Bedroom,AC,50.0,8.5,43.6,0,23,6,2,8,1,2026-02-08,0.0125,Night,1,0
2026-02-08 23:15:00,Bedroom,Fan,5.0,6.8,43.0,0,23,6,2,8,1,2026-02-08,0.0012,Night,1,1
2026-02-08 23:15:00,Bedroom,Lights,2.0,6.1,47.1,0,23,6,2,8,1,2026-02-08,0.0005,Night,1,3
2026-02-08 23:15:00,Kitchen,Lights,2.0,10.7,49.1,0,23,6,2,8,1,2026-02-08,0.0005,Night,2,3
2026-02-08 23:15:00,Kitchen,Heater,10.0,11.5,58.8,0,23,6,2,8,1,2026-02-08,0.0025,Night,2,2
2026-02-08 23:15:00,Office,AC,50.0,10.6,37.3,0,23,6,2,8,1,2026-02-08,0.0125,Night,4,0
2026-02-08 23:15:00,Office,Fan,5.0,9.4,39.5,0,23,6,2,8,1,2026-02-08,0.0012,Night,4,1
2026-02-08 23:15:00,Office,Lights,2.0,8.3,39.6,0,23,6,2,8,1,2026-02-08,0.0005,Night,4,3
2026-02-08 23:15:00,Bathroom,Lights,2.0,9.2,54.2,0,23,6,2,8,1,2026-02-08,0.0005,Night,0,3
2026-02-08 23:15:00,Bathroom,Heater,10.0,8.2,68.4,0,23,6,2,8,1,2026-02-08,0.0025,Night,0,2
2026-02-08 23:30:00,Living Room,AC,50.0,19.1,72.7,0,23,6,2,8,1,2026-02-08,0.0125,Night,3,0
2026-02-08 23:30:00,Living Room,Fan,71.5,21.3,59.6,1,23,6,2,8,1,2026-02-08,0.0179,Night,3,1
2026-02-08 23:30:00,Living Room,Lights,2.0,21.0,57.1,0,23,6,2,8,1,2026-02-08,0.0005,Night,3,3
2026-02-08 23:30:00,Bedroom,AC,1354.1,17.8,75.0,1,23,6,2,8,1,2026-02-08,0.3385,Night,1,0
2026-02-08 23:30:00,Bedroom,Fan,5.0,18.7,66.4,0,23,6,2,8,1,2026-02-08,0.0012,Night,1,1
2026-02-08 23:30:00,Bedroom,Lights,44.5,18.1,65.3,1,23,6,2,8,1,2026-02-08,0.0111,Night,1,3
2026-02-08 23:30:00,Kitchen,Lights,63.0,23.9,68.7,1,23,6,2,8,1,2026-02-08,0.0158,Night,2,3
2026-02-08 23:30:00,Kitchen,Heater,10.0,22.3,68.2,0,23,6,2,8,1,2026-02-08,0.0025,Night,2,2
2026-02-08 23:30:00,Office,AC,50.0,19.9,67.0,0,23,6,2,8,1,2026-02-08,0.0125,Night,4,0
2026-02-08 23:30:00,Office,Fan,5.0,22.3,57.4,0,23,6,2,8,1,2026-02-08,0.0012,Night,4,1
2026-02-08 23:30:00,Office,Lights,2.0,20.0,56.8,0,23,6,2,8,1,2026-02-08,0.0005,Night,4,3
2026-02-08 23:30:00,Bathroom,Lights,43.0,22.1,76.8,1,23,6,2,8,1,2026-02-08,0.0107,Night,0,3
2026-02-08 23:30:00,Bathroom,Heater,10.0,20.6,71.6,0,23,6,2,8,1,2026-02-08,0.0025,Night,0,2
2026-02-08 23:45:00,Living Room,AC,50.0,17.5,52.7,0,23,6,2,8,1,2026-02-08,0.0125,Night,3,0
2026-02-08 23:45:00,Living Room,Fan,5.0,20.6,54.5,0,23,6,2,8,1,2026-02-08,0.0012,Night,3,1
2026-02-08 23:45:00,Living Room,Lights,2.0,20.4,53.1,0,23,6,2,8,1,2026-02-08,0.0005,Night,3,3
2026-02-08 23:45:00,Bedroom,AC,50.0,15.3,57.7,0,23,6,2,8,1,2026-02-08,0.0125,Night,1,0
2026-02-08 23:45:00,Bedroom,Fan,5.0,18.9,59.2,0,23,6,2,8,1,2026-02-08,0.0012,Night,1,1
2026-02-08 23:45:00,Bedroom,Lights,2.0,17.2,55.1,0,23,6,2,8,1,2026-02-08,0.0005,Night,1,3
2026-02-08 23:45:00,Kitchen,Lights,63.9,22.9,61.9,1,23,6,2,8,1,2026-02-08,0.016,Night,2,3
2026-02-08 23:45:00,Kitchen,Heater,10.0,21.2,61.7,0,23,6,2,8,1,2026-02-08,0.0025,Night,2,2
2026-02-08 23:45:00,Office,AC,50.0,16.9,49.0,0,23,6,2,8,1,2026-02-08,0.0125,Night,4,0
2026-02-08 23:45:00,Office,Fan,5.0,19.3,50.1,0,23,6,2,8,1,2026-02-08,0.0012,Night,4,1
2026-02-08 23:45:00,Office,Lights,2.0,19.5,47.0,0,23,6,2,8,1,2026-02-08,0.0005,Night,4,3
2026-02-08 23:45:00,Bathroom,Lights,2.0,21.6,71.7,0,23,6,2,8,1,2026-02-08,0.0005,Night,0,3
2026-02-08 23:45:00,Bathroom,Heater,10.0,18.8,63.6,0,23,6,2,8,1,2026-02-08,0.0025,Night,0,2
2026-02-09 00:00:00,Living Room,AC,1567.0,5.1,46.6,1,0,0,2,9,0,2026-02-09,0.3918,Night,3,0
2026-02-09 00:00:00,Living Room,Fan,72.5,4.6,43.2,1,0,0,2,9,0,2026-02-09,0.0181,Night,3,1
2026-02-09 00:00:00,Living Room,Lights,58.4,3.5,37.1,1,0,0,2,9,0,2026-02-09,0.0146,Night,3,3
2026-02-09 00:00:00,Bedroom,AC,50.0,3.6,46.9,0,0,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 00:00:00,Bedroom,Fan,5.0,2.6,50.5,0,0,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 00:00:00,Bedroom,Lights,2.0,1.2,40.9,0,0,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 00:00:00,Kitchen,Lights,68.0,7.1,47.1,1,0,0,2,9,0,2026-02-09,0.017,Night,2,3
2026-02-09 00:00:00,Kitchen,Heater,10.0,7.5,46.2,0,0,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 00:00:00,Office,AC,50.0,5.2,39.0,0,0,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 00:00:00,Office,Fan,5.0,4.0,42.4,0,0,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 00:00:00,Office,Lights,2.0,3.2,37.1,0,0,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 00:00:00,Bathroom,Lights,43.5,5.4,56.2,1,0,0,2,9,0,2026-02-09,0.0109,Night,0,3
2026-02-09 00:00:00,Bathroom,Heater,10.0,6.1,51.7,0,0,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 00:15:00,Living Room,AC,50.0,3.9,46.3,0,0,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 00:15:00,Living Room,Fan,5.0,4.4,55.5,0,0,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 00:15:00,Living Room,Lights,2.0,5.0,56.3,0,0,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 00:15:00,Bedroom,AC,1264.5,1.5,50.8,1,0,0,2,9,0,2026-02-09,0.3161,Night,1,0
2026-02-09 00:15:00,Bedroom,Fan,5.0,2.8,56.7,0,0,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 00:15:00,Bedroom,Lights,2.0,2.6,57.6,0,0,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 00:15:00,Kitchen,Lights,2.0,8.3,62.1,0,0,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 00:15:00,Kitchen,Heater,10.0,7.1,63.1,0,0,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 00:15:00,Office,AC,50.0,3.4,44.6,0,0,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 00:15:00,Office,Fan,5.0,4.5,48.3,0,0,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 00:15:00,Office,Lights,2.0,4.8,52.1,0,0,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 00:15:00,Bathroom,Lights,2.0,5.9,68.5,0,0,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 00:15:00,Bathroom,Heater,10.0,4.5,67.6,0,0,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 00:30:00,Living Room,AC,50.0,10.4,39.8,0,0,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 00:30:00,Living Room,Fan,5.0,10.4,37.0,0,0,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 00:30:00,Living Room,Lights,2.0,11.1,39.4,0,0,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 00:30:00,Bedroom,AC,1490.8,8.1,38.7,1,0,0,2,9,0,2026-02-09,0.3727,Night,1,0
2026-02-09 00:30:00,Bedroom,Fan,5.0,10.1,39.0,0,0,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 00:30:00,Bedroom,Lights,42.4,10.1,39.8,1,0,0,2,9,0,2026-02-09,0.0106,Night,1,3
2026-02-09 00:30:00,Kitchen,Lights,68.4,15.9,43.6,1,0,0,2,9,0,2026-02-09,0.0171,Night,2,3
2026-02-09 00:30:00,Kitchen,Heater,10.0,15.2,44.6,0,0,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 00:30:00,Office,AC,50.0,10.3,33.0,0,0,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 00:30:00,Office,Fan,5.0,10.5,33.7,0,0,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 00:30:00,Office,Lights,77.3,11.2,31.6,1,0,0,2,9,0,2026-02-09,0.0193,Night,4,3
2026-02-09 00:30:00,Bathroom,Lights,2.0,13.5,49.3,0,0,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 00:30:00,Bathroom,Heater,10.0,11.4,54.8,0,0,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 00:45:00,Living Room,AC,50.0,20.5,67.9,0,0,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 00:45:00,Living Room,Fan,5.0,20.0,59.9,0,0,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 00:45:00,Living Room,Lights,2.0,22.3,54.7,0,0,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 00:45:00,Bedroom,AC,50.0,18.4,70.5,0,0,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 00:45:00,Bedroom,Fan,5.0,17.3,60.8,0,0,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 00:45:00,Bedroom,Lights,47.7,20.0,57.3,1,0,0,2,9,0,2026-02-09,0.0119,Night,1,3
2026-02-09 00:45:00,Kitchen,Lights,77.2,25.0,62.5,1,0,0,2,9,0,2026-02-09,0.0193,Night,2,3
2026-02-09 00:45:00,Kitchen,Heater,10.0,23.2,68.4,0,0,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 00:45:00,Office,AC,50.0,19.2,61.3,0,0,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 00:45:00,Office,Fan,5.0,19.9,56.6,0,0,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 00:45:00,Office,Lights,84.6,22.0,50.0,1,0,0,2,9,0,2026-02-09,0.0212,Night,4,3
2026-02-09 00:45:00,Bathroom,Lights,43.1,22.6,65.5,1,0,0,2,9,0,2026-02-09,0.0108,Night,0,3
2026-02-09 00:45:00,Bathroom,Heater,10.0,22.7,74.6,0,0,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 01:00:00,Living Room,AC,1314.4,3.3,44.4,1,1,0,2,9,0,2026-02-09,0.3286,Night,3,0
2026-02-09 01:00:00,Living Room,Fan,5.0,2.5,40.4,0,1,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 01:00:00,Living Room,Lights,62.4,3.3,32.1,1,1,0,2,9,0,2026-02-09,0.0156,Night,3,3
2026-02-09 01:00:00,Bedroom,AC,1355.0,1.5,47.7,1,1,0,2,9,0,2026-02-09,0.3388,Night,1,0
2026-02-09 01:00:00,Bedroom,Fan,5.0,-0.3,44.0,0,1,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 01:00:00,Bedroom,Lights,2.0,0.5,33.9,0,1,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 01:00:00,Kitchen,Lights,65.0,6.4,40.1,1,1,0,2,9,0,2026-02-09,0.0162,Night,2,3
2026-02-09 01:00:00,Kitchen,Heater,10.0,6.8,44.5,0,1,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 01:00:00,Office,AC,50.0,1.9,40.7,0,1,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 01:00:00,Office,Fan,5.0,2.0,35.0,0,1,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 01:00:00,Office,Lights,73.9,3.5,29.2,1,1,0,2,9,0,2026-02-09,0.0185,Night,4,3
2026-02-09 01:00:00,Bathroom,Lights,38.0,4.1,50.1,1,1,0,2,9,0,2026-02-09,0.0095,Night,0,3
2026-02-09 01:00:00,Bathroom,Heater,10.0,3.2,53.6,0,1,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 01:15:00,Living Room,AC,50.0,22.1,63.6,0,1,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 01:15:00,Living Room,Fan,5.0,19.9,49.4,0,1,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 01:15:00,Living Room,Lights,2.0,23.3,55.3,0,1,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 01:15:00,Bedroom,AC,50.0,19.1,71.1,0,1,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 01:15:00,Bedroom,Fan,5.0,17.3,54.1,0,1,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 01:15:00,Bedroom,Lights,2.0,21.3,62.2,0,1,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 01:15:00,Kitchen,Lights,2.0,26.6,65.0,0,1,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 01:15:00,Kitchen,Heater,10.0,22.4,62.0,0,1,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 01:15:00,Office,AC,50.0,21.6,63.0,0,1,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 01:15:00,Office,Fan,5.0,19.9,47.1,0,1,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 01:15:00,Office,Lights,2.0,22.3,50.9,0,1,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 01:15:00,Bathroom,Lights,2.0,23.5,73.7,0,1,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 01:15:00,Bathroom,Heater,10.0,21.5,73.1,0,1,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 01:30:00,Living Room,AC,50.0,9.9,41.1,0,1,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 01:30:00,Living Room,Fan,5.0,9.5,48.7,0,1,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 01:30:00,Living Room,Lights,56.0,11.0,45.3,1,1,0,2,9,0,2026-02-09,0.014,Night,3,3
2026-02-09 01:30:00,Bedroom,AC,50.0,8.9,49.2,0,1,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 01:30:00,Bedroom,Fan,5.0,6.1,47.2,0,1,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 01:30:00,Bedroom,Lights,2.0,7.2,50.6,0,1,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 01:30:00,Kitchen,Lights,2.0,13.6,58.7,0,1,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 01:30:00,Kitchen,Heater,10.0,14.8,41.0,0,1,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 01:30:00,Office,AC,50.0,10.9,37.5,0,1,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 01:30:00,Office,Fan,5.0,8.3,40.1,0,1,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 01:30:00,Office,Lights,2.0,10.4,45.8,0,1,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 01:30:00,Bathroom,Lights,2.0,12.0,61.1,0,1,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 01:30:00,Bathroom,Heater,10.0,12.3,48.3,0,1,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 01:45:00,Living Room,AC,1462.3,24.0,64.7,1,1,0,2,9,0,2026-02-09,0.3656,Night,3,0
2026-02-09 01:45:00,Living Room,Fan,68.1,21.0,66.5,1,1,0,2,9,0,2026-02-09,0.017,Night,3,1
2026-02-09 01:45:00,Living Room,Lights,66.8,24.6,63.5,1,1,0,2,9,0,2026-02-09,0.0167,Night,3,3
2026-02-09 01:45:00,Bedroom,AC,1454.6,22.4,68.0,1,1,0,2,9,0,2026-02-09,0.3636,Night,1,0
2026-02-09 01:45:00,Bedroom,Fan,5.0,19.3,70.2,0,1,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 01:45:00,Bedroom,Lights,47.9,21.9,63.3,1,1,0,2,9,0,2026-02-09,0.012,Night,1,3
2026-02-09 01:45:00,Kitchen,Lights,67.9,28.2,69.2,1,1,0,2,9,0,2026-02-09,0.017,Night,2,3
2026-02-09 01:45:00,Kitchen,Heater,10.0,25.8,75.2,0,1,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 01:45:00,Office,AC,50.0,22.9,61.2,0,1,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 01:45:00,Office,Fan,5.0,21.9,63.2,0,1,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 01:45:00,Office,Lights,2.0,24.7,54.6,0,1,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 01:45:00,Bathroom,Lights,37.5,25.8,77.2,1,1,0,2,9,0,2026-02-09,0.0094,Night,0,3
2026-02-09 01:45:00,Bathroom,Heater,10.0,25.5,82.8,0,1,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 02:00:00,Living Room,AC,50.0,18.7,69.6,0,2,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 02:00:00,Living Room,Fan,5.0,17.1,73.4,0,2,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 02:00:00,Living Room,Lights,59.8,18.6,72.2,1,2,0,2,9,0,2026-02-09,0.015,Night,3,3
2026-02-09 02:00:00,Bedroom,AC,50.0,16.9,70.9,0,2,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 02:00:00,Bedroom,Fan,5.0,15.5,75.1,0,2,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 02:00:00,Bedroom,Lights,47.3,16.9,74.5,1,2,0,2,9,0,2026-02-09,0.0118,Night,1,3
2026-02-09 02:00:00,Kitchen,Lights,81.6,20.6,78.0,1,2,0,2,9,0,2026-02-09,0.0204,Night,2,3
2026-02-09 02:00:00,Kitchen,Heater,10.0,20.3,68.2,0,2,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 02:00:00,Office,AC,50.0,18.3,65.6,0,2,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 02:00:00,Office,Fan,5.0,18.0,69.7,0,2,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 02:00:00,Office,Lights,2.0,18.8,70.6,0,2,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 02:00:00,Bathroom,Lights,42.5,19.5,89.4,1,2,0,2,9,0,2026-02-09,0.0106,Night,0,3
2026-02-09 02:00:00,Bathroom,Heater,10.0,19.8,75.9,0,2,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 02:15:00,Living Room,AC,50.0,15.0,81.0,0,2,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 02:15:00,Living Room,Fan,65.2,16.8,72.3,1,2,0,2,9,0,2026-02-09,0.0163,Night,3,1
2026-02-09 02:15:00,Living Room,Lights,2.0,14.1,81.3,0,2,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 02:15:00,Bedroom,AC,50.0,12.8,87.5,0,2,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 02:15:00,Bedroom,Fan,5.0,14.4,80.2,0,2,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 02:15:00,Bedroom,Lights,2.0,13.6,85.0,0,2,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 02:15:00,Kitchen,Lights,77.2,18.3,88.0,1,2,0,2,9,0,2026-02-09,0.0193,Night,2,3
2026-02-09 02:15:00,Kitchen,Heater,10.0,17.1,80.0,0,2,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 02:15:00,Office,AC,50.0,15.9,80.5,0,2,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 02:15:00,Office,Fan,5.0,16.6,69.8,0,2,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 02:15:00,Office,Lights,2.0,15.0,78.2,0,2,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 02:15:00,Bathroom,Lights,2.0,15.6,94.9,0,2,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 02:15:00,Bathroom,Heater,10.0,16.0,87.5,0,2,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 02:30:00,Living Room,AC,50.0,31.2,77.2,0,2,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 02:30:00,Living Room,Fan,5.0,30.2,72.0,0,2,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 02:30:00,Living Room,Lights,60.2,29.4,82.7,1,2,0,2,9,0,2026-02-09,0.015,Night,3,3
2026-02-09 02:30:00,Bedroom,AC,1384.7,28.9,84.7,1,2,0,2,9,0,2026-02-09,0.3462,Night,1,0
2026-02-09 02:30:00,Bedroom,Fan,5.0,27.7,71.8,0,2,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 02:30:00,Bedroom,Lights,2.0,27.4,82.5,0,2,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 02:30:00,Kitchen,Lights,2.0,33.4,89.1,0,2,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 02:30:00,Kitchen,Heater,10.0,32.3,84.0,0,2,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 02:30:00,Office,AC,50.0,30.6,71.8,0,2,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 02:30:00,Office,Fan,5.0,30.1,64.7,0,2,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 02:30:00,Office,Lights,2.0,29.2,79.1,0,2,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 02:30:00,Bathroom,Lights,2.0,29.7,95.0,0,2,0,2,9,0,2026-02-09,0.0005,Night,0,3
2026-02-09 02:30:00,Bathroom,Heater,10.0,30.5,90.0,0,2,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 02:45:00,Living Room,AC,50.0,14.8,45.4,0,2,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 02:45:00,Living Room,Fan,5.0,13.4,40.8,0,2,0,2,9,0,2026-02-09,0.0012,Night,3,1
2026-02-09 02:45:00,Living Room,Lights,2.0,12.7,42.1,0,2,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 02:45:00,Bedroom,AC,50.0,12.5,49.7,0,2,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 02:45:00,Bedroom,Fan,5.0,11.9,38.8,0,2,0,2,9,0,2026-02-09,0.0012,Night,1,1
2026-02-09 02:45:00,Bedroom,Lights,2.0,10.4,42.8,0,2,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 02:45:00,Kitchen,Lights,2.0,15.0,52.0,0,2,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 02:45:00,Kitchen,Heater,10.0,18.2,44.8,0,2,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 02:45:00,Office,AC,50.0,15.3,42.4,0,2,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 02:45:00,Office,Fan,5.0,13.0,35.7,0,2,0,2,9,0,2026-02-09,0.0012,Night,4,1
2026-02-09 02:45:00,Office,Lights,2.0,12.6,36.1,0,2,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 02:45:00,Bathroom,Lights,41.5,14.4,56.3,1,2,0,2,9,0,2026-02-09,0.0104,Night,0,3
2026-02-09 02:45:00,Bathroom,Heater,10.0,16.8,55.9,0,2,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 03:00:00,Living Room,AC,50.0,16.6,83.2,0,3,0,2,9,0,2026-02-09,0.0125,Night,3,0
2026-02-09 03:00:00,Living Room,Fan,84.3,16.6,72.2,1,3,0,2,9,0,2026-02-09,0.0211,Night,3,1
2026-02-09 03:00:00,Living Room,Lights,2.0,18.7,82.6,0,3,0,2,9,0,2026-02-09,0.0005,Night,3,3
2026-02-09 03:00:00,Bedroom,AC,50.0,15.1,88.7,0,3,0,2,9,0,2026-02-09,0.0125,Night,1,0
2026-02-09 03:00:00,Bedroom,Fan,64.0,14.8,71.7,1,3,0,2,9,0,2026-02-09,0.016,Night,1,1
2026-02-09 03:00:00,Bedroom,Lights,2.0,16.0,84.5,0,3,0,2,9,0,2026-02-09,0.0005,Night,1,3
2026-02-09 03:00:00,Kitchen,Lights,2.0,21.3,85.9,0,3,0,2,9,0,2026-02-09,0.0005,Night,2,3
2026-02-09 03:00:00,Kitchen,Heater,10.0,21.9,79.8,0,3,0,2,9,0,2026-02-09,0.0025,Night,2,2
2026-02-09 03:00:00,Office,AC,50.0,16.6,81.1,0,3,0,2,9,0,2026-02-09,0.0125,Night,4,0
2026-02-09 03:00:00,Office,Fan,72.5,17.7,65.3,1,3,0,2,9,0,2026-02-09,0.0181,Night,4,1
2026-02-09 03:00:00,Office,Lights,2.0,19.1,74.3,0,3,0,2,9,0,2026-02-09,0.0005,Night,4,3
2026-02-09 03:00:00,Bathroom,Lights,36.0,19.5,95.0,1,3,0,2,9,0,2026-02-09,0.009,Night,0,3
2026-02-09 03:00:00,Bathroom,Heater,10.0,20.2,87.4,0,3,0,2,9,0,2026-02-09,0.0025,Night,0,2
2026-02-09 03:15:00,Living Room,AC,1679.6,17.9,73.3,1,3,0,2,9,0,2026-02-09,0.4199,Night,3,0
2026-02-09 03:15:00,Living Room,Fan,5.0,19.8,75.6,0,3,0,2,9,0,2026-02-09,0.0012,Night,3,1
