date,room,device,total_kwh,avg_power,max_power,avg_temperature,avg_humidity,active_readings,total_readings,usage_rate
2026-01-18,Kitchen,Lights,0.8966,37.34791666666667,81.3,20.287499999999998,68.10104166666666,49,96,0.51
2026-01-18,Living Room,AC,9.0186,375.76979166666666,1703.5,17.506249999999998,59.875,21,96,0.219
2026-01-18,Living Room,Fan,0.7793,32.59166666666667,85.5,17.423958333333335,59.83541666666667,37,96,0.385
2026-01-18,Living Room,Lights,0.6636,27.65833333333333,68.5,17.283333333333335,60.43854166666667,43,96,0.448
2026-01-18,Office,AC,8.5221,355.0854166666666,1771.7,17.48125,55.03020833333333,19,96,0.198
2026-01-18,Office,Fan,0.8698,36.334375,86.2,17.401041666666668,54.60520833333334,43,96,0.448
2026-01-18,Office,Lights,0.9837,41.0,89.5,17.221875,55.01458333333333,51,96,0.531
2026-01-19,Bathroom,Heater,5.7659,240.24375,1771.9,18.330208333333335,72.52187500000001,14,96,0.146
2026-01-19,Bathroom,Lights,0.4789,19.974999999999998,48.1,18.459374999999998,71.92604166666666,43,96,0.448
2026-01-19,Bedroom,AC,12.4937,520.5635416666667,1512.4,15.481250000000001,61.1625,36,96,0.375
2026-01-19,Bedroom,Fan,0.5327,22.34375,85.6,15.240625,59.27291666666667,23,96,0.24
2026-01-19,Bedroom,Lights,0.4648,19.381249999999998,54.9,15.363541666666668,60.463541666666664,37,96,0.385
2026-01-19,Kitchen,Heater,16.7795,699.134375,2274.4,20.34375,65.934375,33,96,0.344
2026-01-19,Kitchen,Lights,0.9567,39.86666666666667,82.3,20.370833333333334,65.22708333333334,52,96,0.542
2026-01-19,Living Room,AC,11.7494,489.56354166666665,1719.9,17.307291666666668,57.99375,29,96,0.302
2026-01-19,Living Room,Fan,0.9041,37.78958333333333,85.8,17.276041666666668,56.234375,44,96,0.458
2026-01-19,Living Room,Lights,0.549,22.880208333333332,69.0,17.421875,57.348958333333336,35,96,0.365
2026-01-19,Office,AC,7.3625,306.76354166666664,1809.6,17.375,52.878125000000004,16,96,0.167
2026-01-19,Office,Fan,0.8305,34.70729166666667,86.2,17.325,51.50416666666666,41,96,0.427
2026-01-19,Office,Lights,1.0038,41.83020833333333,89.4,17.390625,52.50625,50,96,0.521
2026-01-20,Bathroom,Heater,5.631,234.62812499999998,1768.4,17.989583333333332,70.81875000000001,14,96,0.146
2026-01-20,Bathroom,Lights,0.4594,19.134375000000002,48.2,18.006249999999998,70.45,42,96,0.438
2026-01-20,Bedroom,AC,14.2312,592.9666666666667,1533.4,14.985416666666666,59.661458333333336,40,96,0.417
2026-01-20,Bedroom,Fan,0.5995,25.121875,85.4,14.855208333333332,58.690625000000004,27,96,0.281
2026-01-20,Bedroom,Lights,0.4396,18.319791666666667,55.1,15.071875,58.875,33,96,0.344
2026-01-20,Kitchen,Heater,13.616999999999999,567.3718749999999,2294.0,19.962500000000002,64.21979166666667,27,96,0.281
2026-01-20,Kitchen,Lights,0.9373,39.07395833333333,82.1,20.114583333333332,63.484375,50,96,0.521
2026-01-20,Living Room,AC,8.5084,354.5177083333333,1718.9,17.008333333333333,56.27291666666667,20,96,0.208
2026-01-20,Living Room,Fan,1.0252999999999999,42.81041666666667,85.7,17.053124999999998,55.677083333333336,53,96,0.552
2026-01-20,Living Room,Lights,0.6779,28.246875,68.3,16.911458333333332,55.403124999999996,44,96,0.458
2026-01-20,Office,AC,7.3612,306.71979166666665,1806.1,16.905208333333334,51.12395833333333,16,96,0.167
2026-01-20,Office,Fan,0.8109999999999999,33.905208333333334,86.2,17.015625,50.40625,40,96,0.417
2026-01-20,Office,Lights,0.9513,39.614583333333336,87.8,17.067708333333332,50.721875000000004,48,96,0.5
2026-01-21,Bathroom,Heater,7.9112,329.63854166666664,1824.4,17.632291666666667,72.70833333333333,19,96,0.198
2026-01-21,Bathroom,Lights,0.4096,17.056250000000002,47.9,17.720833333333335,72.31354166666667,37,96,0.385
2026-01-21,Bedroom,AC,12.6747,528.1218749999999,1537.5,14.620833333333332,61.33229166666666,36,96,0.375
2026-01-21,Bedroom,Fan,0.6789,28.429166666666664,86.1,14.757291666666667,61.578125,31,96,0.323
2026-01-21,Bedroom,Lights,0.2609,10.870833333333332,54.0,14.896875,60.72708333333333,19,96,0.198
2026-01-21,Kitchen,Heater,13.4005,558.3479166666667,2282.2,19.535416666666666,65.78854166666666,27,96,0.281
2026-01-21,Kitchen,Lights,0.9203,38.356249999999996,82.6,19.724999999999998,65.66562499999999,49,96,0.51
2026-01-21,Living Room,AC,11.6069,483.6197916666667,1709.9,16.629166666666666,58.33958333333334,29,96,0.302
2026-01-21,Living Room,Fan,0.6192,25.9375,85.7,16.708333333333332,59.03229166666667,29,96,0.302
2026-01-21,Living Room,Lights,0.6054,25.226041666666664,68.8,16.830208333333335,58.01770833333333,39,96,0.406
2026-01-21,Office,AC,9.4408,393.3666666666666,1803.3,16.575,52.99375,22,96,0.229
2026-01-21,Office,Fan,0.6737,28.222916666666666,85.8,16.759375000000002,53.553125,32,96,0.333
2026-01-21,Office,Lights,0.8912,37.123958333333334,89.5,16.78125,52.93854166666667,45,96,0.469
2026-01-22,Bathroom,Heater,9.413,392.20937499999997,1834.0,18.664583333333333,71.03854166666666,23,96,0.24
2026-01-22,Bathroom,Lights,0.4396,18.310416666666665,48.0,18.607291666666665,72.11874999999999,40,96,0.417
2026-01-22,Bedroom,AC,15.525500000000001,646.8854166666666,1547.8,15.711458333333333,59.7125,44,96,0.458
2026-01-22,Bedroom,Fan,0.5153,21.619791666666668,85.6,15.692708333333334,58.83645833333333,23,96,0.24
2026-01-22,Bedroom,Lights,0.3546,14.777083333333332,55.0,15.609375,60.30104166666666,26,96,0.271
2026-01-22,Kitchen,Heater,8.7807,365.86354166666666,2232.4,20.599999999999998,64.29166666666667,17,96,0.177
2026-01-22,Kitchen,Lights,1.0802,45.028124999999996,82.6,20.708333333333332,65.29479166666667,59,96,0.615
2026-01-22,Living Room,AC,12.4724,519.6833333333333,1717.1,17.759375000000002,57.03020833333333,31,96,0.323
2026-01-22,Living Room,Fan,0.8023,33.5375,85.2,17.761458333333334,55.59375,39,96,0.406
2026-01-22,Living Room,Lights,0.6763,28.16979166666667,68.8,17.590625,56.89895833333333,43,96,0.448
2026-01-22,Office,AC,8.2907,345.4458333333334,1780.5,17.757291666666667,51.46875,18,96,0.188
2026-01-22,Office,Fan,0.8426,35.22708333333333,85.6,17.729166666666668,50.793749999999996,42,96,0.438
2026-01-22,Office,Lights,0.9609,40.028124999999996,89.1,17.632291666666667,52.19895833333334,49,96,0.51
2026-01-23,Bathroom,Heater,6.8384,284.925,1793.9,18.229166666666668,73.12291666666667,17,96,0.177
2026-01-23,Bathroom,Lights,0.474,19.754166666666666,48.3,18.198958333333334,73.04791666666667,42,96,0.438
2026-01-23,Bedroom,AC,14.8689,619.5322916666667,1550.2,14.897916666666667,62.128125000000004,42,96,0.438
2026-01-23,Bedroom,Fan,0.5691999999999999,23.867708333333336,85.2,15.325000000000001,60.99791666666667,26,96,0.271
2026-01-23,Bedroom,Lights,0.4965,20.709374999999998,54.8,15.204166666666666,61.244791666666664,39,96,0.406
2026-01-23,Kitchen,Heater,11.1093,462.89166666666665,2292.1,20.232291666666665,65.88229166666666,22,96,0.229
2026-01-23,Kitchen,Lights,1.1049,46.043749999999996,82.6,20.192708333333332,66.11041666666667,60,96,0.625
2026-01-23,Living Room,AC,8.4381,351.578125,1703.6,17.055208333333333,59.168749999999996,20,96,0.208
2026-01-23,Living Room,Fan,0.8694,36.338541666666664,85.7,17.133333333333333,58.596875000000004,43,96,0.448
2026-01-23,Living Room,Lights,0.6861,28.59166666666667,68.3,17.142708333333335,58.26354166666667,44,96,0.458
2026-01-23,Office,AC,8.2795,344.98541666666665,1775.9,17.107291666666665,54.052083333333336,19,96,0.198
2026-01-23,Office,Fan,0.8043,33.63125,85.4,17.2625,53.21875,39,96,0.406
2026-01-23,Office,Lights,1.1622000000000001,48.41458333333333,89.4,17.209374999999998,53.28333333333333,58,96,0.604
2026-01-24,Bathroom,Heater,6.0417,251.73958333333334,1838.8,18.230208333333334,73.50937499999999,14,96,0.146
2026-01-24,Bathroom,Lights,0.3892,16.227083333333333,47.8,18.270833333333332,72.30520833333334,34,96,0.354
2026-01-24,Bedroom,AC,12.1296,505.3927083333333,1549.1,15.417708333333332,60.27708333333334,33,96,0.344
2026-01-24,Bedroom,Fan,0.5679,23.816666666666666,83.0,15.168750000000001,60.28958333333333,26,96,0.271
2026-01-24,Bedroom,Lights,0.4166,17.360416666666666,55.1,15.13125,60.70520833333333,32,96,0.333
2026-01-24,Kitchen,Heater,12.5013,520.896875,2299.2,20.194791666666667,66.87291666666667,25,96,0.26
2026-01-24,Kitchen,Lights,0.9772,40.72708333333333,82.6,20.196875000000002,65.88854166666667,53,96,0.552
2026-01-24,Living Room,AC,6.6556,277.31666666666666,1703.7,17.392708333333335,57.54270833333334,15,96,0.156
2026-01-24,Living Room,Fan,0.7869,32.90833333333333,85.3,17.20625,57.93541666666667,39,96,0.406
2026-01-24,Living Room,Lights,0.6243,26.004166666666666,68.8,17.236458333333335,57.60520833333334,39,96,0.406
2026-01-24,Office,AC,7.5959,316.49791666666664,1770.6,17.366666666666667,52.11666666666667,17,96,0.177
2026-01-24,Office,Fan,0.8146,34.05416666666667,85.1,16.962500000000002,52.75208333333333,40,96,0.417
2026-01-24,Office,Lights,0.9604,40.02395833333333,89.5,17.196875000000002,52.69166666666666,47,96,0.49
2026-01-25,Bathroom,Heater,6.2627,260.9458333333333,1768.4,17.663541666666667,71.965625,16,96,0.167
2026-01-25,Bathroom,Lights,0.4918,20.477083333333333,48.2,17.704166666666666,72.03854166666666,45,96,0.469
2026-01-25,Bedroom,AC,14.2179,592.4135416666667,1541.4,14.946875,60.66979166666667,40,96,0.417
2026-01-25,Bedroom,Fan,0.5299,22.222916666666666,83.9,15.008333333333333,60.83645833333333,24,96,0.25
2026-01-25,Bedroom,Lights,0.3987,16.625,54.6,14.802083333333334,60.447916666666664,31,96,0.323
2026-01-25,Kitchen,Heater,12.397,516.5416666666666,2281.6,19.724999999999998,65.62083333333334,24,96,0.25
2026-01-25,Kitchen,Lights,0.9784,40.77291666666667,82.8,19.784375,65.40729166666667,53,96,0.552
2026-01-25,Living Room,AC,6.6787,278.2760416666667,1698.8,16.913541666666667,57.41770833333334,15,96,0.156
2026-01-25,Living Room,Fan,0.8734,36.498958333333334,86.1,17.011458333333334,57.82916666666666,43,96,0.448
2026-01-25,Living Room,Lights,0.6243,26.011458333333334,68.9,16.657291666666666,57.0625,40,96,0.417
2026-01-25,Office,AC,7.38,307.49583333333334,1766.5,16.826041666666665,52.793749999999996,16,96,0.167
2026-01-25,Office,Fan,0.8566,35.80416666666667,86.0,16.927083333333332,52.661458333333336,43,96,0.448
2026-01-25,Office,Lights,0.9550000000000001,39.797916666666666,89.5,16.713541666666668,52.62708333333333,49,96,0.51
2026-01-26,Bathroom,Heater,5.6836,236.81770833333334,1788.5,17.685416666666665,71.92291666666667,14,96,0.146
2026-01-26,Bathroom,Lights,0.4698,19.563541666666666,48.3,17.934375,71.83125,42,96,0.438
2026-01-26,Bedroom,AC,12.8587,535.7645833333333,1549.4,14.842708333333334,59.778124999999996,36,96,0.375
2026-01-26,Bedroom,Fan,0.5569,23.34166666666667,85.7,14.915625,60.16458333333333,26,96,0.271
2026-01-26,Bedroom,Lights,0.49820000000000003,20.763541666666665,55.2,14.770833333333334,60.321875,40,96,0.417
2026-01-26,Kitchen,Heater,10.5322,438.8416666666667,2282.2,19.748958333333334,65.31875000000001,21,96,0.219
2026-01-26,Kitchen,Lights,1.0150000000000001,42.28541666666667,82.3,19.965625,65.18541666666667,55,96,0.573
2026-01-26,Living Room,AC,8.7723,365.50624999999997,1714.8,16.728125000000002,56.89479166666666,21,96,0.219
2026-01-26,Living Room,Fan,0.741,31.01354166666667,84.7,16.866666666666667,57.128125000000004,36,96,0.375
2026-01-26,Living Room,Lights,0.7524,31.352083333333336,68.7,16.881249999999998,57.4625,49,96,0.51
2026-01-26,Office,AC,5.6713000000000005,236.29999999999998,1744.7,16.883333333333333,51.699999999999996,12,96,0.125
2026-01-26,Office,Fan,0.8637,36.110416666666666,86.1,16.828125,52.01666666666667,43,96,0.448
2026-01-26,Office,Lights,1.1562,48.1875,89.4,16.833333333333332,52.01458333333333,58,96,0.604
2026-01-27,Bathroom,Heater,7.0223,292.59166666666664,1825.0,18.6125,71.65625,17,96,0.177
2026-01-27,Bathroom,Lights,0.4028,16.79375,48.0,18.681250000000002,72.39583333333333,35,96,0.365
2026-01-27,Bedroom,AC,17.0963,712.334375,1532.6,15.494791666666666,60.484375,50,96,0.521
2026-01-27,Bedroom,Fan,0.6043999999999999,25.329166666666666,86.2,15.585416666666667,59.89270833333333,27,96,0.281
2026-01-27,Bedroom,Lights,0.4241,17.672916666666666,54.8,15.539583333333333,60.23854166666666,33,96,0.344
2026-01-27,Kitchen,Heater,12.7061,529.4135416666667,2285.7,20.464583333333334,64.67916666666666,25,96,0.26
2026-01-27,Kitchen,Lights,1.1089,46.20729166666666,82.7,20.688541666666666,65.52083333333333,60,96,0.625
2026-01-27,Living Room,AC,7.6294,317.88645833333334,1709.2,17.573958333333334,57.71875,17,96,0.177
2026-01-27,Living Room,Fan,0.7246,30.333333333333332,85.1,17.5125,56.95104166666667,35,96,0.365
2026-01-27,Living Room,Lights,0.6661,27.761458333333334,68.8,17.59375,57.427083333333336,43,96,0.448
2026-01-27,Office,AC,8.866,369.4145833333334,1796.2,17.5125,52.06875,20,96,0.208
2026-01-27,Office,Fan,0.7851,32.831250000000004,85.8,17.703125,52.11041666666667,38,96,0.396
2026-01-27,Office,Lights,1.0273,42.80520833333333,89.2,17.526041666666668,52.637499999999996,51,96,0.531
2026-01-28,Bathroom,Heater,7.7631,323.4583333333333,1839.9,18.469791666666666,72.65833333333333,19,96,0.198
2026-01-28,Bathroom,Lights,0.42,17.509375000000002,48.1,18.401041666666668,73.13854166666667,37,96,0.385
2026-01-28,Bedroom,AC,15.7125,654.7010416666667,1548.0,15.35,61.328125,44,96,0.458
2026-01-28,Bedroom,Fan,0.622,26.058333333333334,84.9,15.2875,61.34166666666667,29,96,0.302
2026-01-28,Bedroom,Lights,0.447,18.639583333333334,54.7,15.392708333333333,61.584375,35,96,0.365
2026-01-28,Kitchen,Heater,11.781,490.8645833333333,2292.7,20.470833333333335,65.75625000000001,23,96,0.24
2026-01-28,Kitchen,Lights,1.0137,42.231249999999996,82.8,20.454166666666666,66.83020833333333,54,96,0.562
2026-01-28,Living Room,AC,8.7803,365.84999999999997,1716.2,17.367708333333333,58.18020833333333,21,96,0.219
2026-01-28,Living Room,Fan,0.8259,34.528124999999996,86.2,17.359375,58.01458333333333,40,96,0.417
2026-01-28,Living Room,Lights,0.6159,25.66979166666667,68.9,17.384375000000002,58.725,39,96,0.406
2026-01-28,Office,AC,8.2596,344.1635416666666,1779.7,17.368750000000002,53.340624999999996,18,96,0.188
2026-01-28,Office,Fan,0.6913,28.931250000000002,86.1,17.309375,52.61145833333333,33,96,0.344
2026-01-28,Office,Lights,1.1068,46.12604166666667,89.4,17.561458333333334,53.465624999999996,56,96,0.583
2026-01-29,Bathroom,Heater,7.2318,301.32916666666665,1737.1,18.677083333333332,74.21458333333334,18,96,0.188
2026-01-29,Bathroom,Lights,0.5184,21.60729166666667,47.9,18.911458333333332,73.93958333333333,46,96,0.479
2026-01-29,Bedroom,AC,12.899000000000001,537.4552083333333,1548.7,15.832291666666668,62.362500000000004,36,96,0.375
2026-01-29,Bedroom,Fan,0.5769,24.176041666666666,85.0,15.761458333333332,61.81041666666667,27,96,0.281
2026-01-29,Bedroom,Lights,0.4009,16.695833333333333,55.1,15.862499999999999,61.703125,31,96,0.323
2026-01-29,Kitchen,Heater,11.7005,487.5208333333333,2281.1,20.716666666666665,67.39375,23,96,0.24
2026-01-29,Kitchen,Lights,1.1525,48.01770833333333,82.6,20.773958333333333,66.846875,64,96,0.667
2026-01-29,Living Room,AC,14.1768,590.7020833333333,1723.7,17.810416666666665,59.44375,36,96,0.375
2026-01-29,Living Room,Fan,0.7596999999999999,31.776041666666668,85.9,17.748958333333334,58.893750000000004,36,96,0.375
2026-01-29,Living Room,Lights,0.6383,26.605208333333334,68.9,17.996875,59.03541666666666,41,96,0.427
2026-01-29,Office,AC,7.4969,312.37291666666664,1799.1,17.784375,54.58229166666666,17,96,0.177
2026-01-29,Office,Fan,0.7759,32.46875,84.8,17.747916666666665,54.12708333333333,38,96,0.396
2026-01-29,Office,Lights,0.9959,41.496874999999996,89.3,18.022916666666667,53.909375000000004,50,96,0.521
2026-01-30,Bathroom,Heater,5.9841,249.334375,1812.0,17.013541666666665,69.13541666666667,15,96,0.156
2026-01-30,Bathroom,Lights,0.4258,17.752083333333335,48.3,16.989583333333332,69.81041666666667,37,96,0.385
2026-01-30,Bedroom,AC,15.3481,639.50625,1552.1,14.166666666666666,58.35104166666667,43,96,0.448
2026-01-30,Bedroom,Fan,0.4745,19.929166666666667,85.1,13.722916666666668,58.90520833333333,20,96,0.208
2026-01-30,Bedroom,Lights,0.4251,17.698958333333334,55.1,14.077083333333334,58.192708333333336,32,96,0.333
2026-01-30,Kitchen,Heater,11.6077,483.659375,2282.5,19.035416666666666,61.846875000000004,23,96,0.24
2026-01-30,Kitchen,Lights,0.8381,34.928125,82.8,19.060416666666665,62.95416666666667,45,96,0.469
2026-01-30,Living Room,AC,9.2181,384.09270833333335,1719.2,16.177083333333332,55.651041666666664,22,96,0.229
2026-01-30,Living Room,Fan,0.6743,28.230208333333334,86.1,15.819791666666667,56.23229166666667,32,96,0.333
2026-01-30,Living Room,Lights,0.6609,27.535416666666666,68.8,16.077083333333334,54.99375,42,96,0.438
2026-01-30,Office,AC,6.8726,286.3625,1775.2,16.016666666666666,50.43125,15,96,0.156
2026-01-30,Office,Fan,0.6374,26.695833333333336,86.2,15.847916666666668,50.896875,29,96,0.302
2026-01-30,Office,Lights,0.8935000000000001,37.21666666666667,88.7,15.986458333333333,50.271875,44,96,0.458
2026-01-31,Bathroom,Heater,7.5786,315.77916666666664,1822.7,17.764583333333334,72.45,18,96,0.188
2026-01-31,Bathroom,Lights,0.4863,20.263541666666665,48.0,17.763541666666665,72.44583333333334,44,96,0.458
2026-01-31,Bedroom,AC,13.024,542.6729166666667,1548.2,14.673958333333333,61.03541666666666,36,96,0.375
2026-01-31,Bedroom,Fan,0.526,22.070833333333336,84.6,14.80625,60.942708333333336,24,96,0.25
2026-01-31,Bedroom,Lights,0.4736,19.735416666666666,55.0,14.700000000000001,60.74791666666667,37,96,0.385
2026-01-31,Kitchen,Heater,12.6283,526.1895833333333,2282.6,19.715625,65.74479166666667,25,96,0.26
2026-01-31,Kitchen,Lights,1.0164,42.35104166666667,82.0,19.803124999999998,65.71875,55,96,0.573
2026-01-31,Living Room,AC,11.8368,493.203125,1722.6,16.557291666666668,58.25833333333333,29,96,0.302
2026-01-31,Living Room,Fan,0.8207,34.31666666666667,85.1,16.760416666666668,57.696875,40,96,0.417
2026-01-31,Living Room,Lights,0.6201,25.832291666666666,68.6,16.647916666666667,57.68125,40,96,0.417
2026-01-31,Office,AC,11.8587,494.12604166666665,1749.1,16.684375,52.775,28,96,0.292
2026-01-31,Office,Fan,0.842,35.19166666666667,86.0,16.804166666666667,52.746874999999996,41,96,0.427
2026-01-31,Office,Lights,0.9213,38.396875,89.7,16.797916666666666,52.70520833333333,46,96,0.479
2026-02-01,Bathroom,Heater,8.1561,339.8354166666667,1809.7,20.583333333333332,71.87083333333334,20,96,0.208
2026-02-01,Bathroom,Lights,0.4548,18.948958333333334,48.3,20.791666666666668,72.32083333333334,41,96,0.427
2026-02-01,Bedroom,AC,15.0153,625.6395833333333,1548.4,17.704166666666666,59.822916666666664,43,96,0.448
2026-02-01,Bedroom,Fan,0.5141,21.568749999999998,85.7,17.751041666666666,60.47291666666666,23,96,0.24
2026-02-01,Bedroom,Lights,0.5088,21.204166666666666,55.0,17.755208333333332,60.84166666666667,39,96,0.406
2026-02-01,Kitchen,Heater,11.8003,491.671875,2273.2,22.523958333333336,65.02291666666666,23,96,0.24
2026-02-01,Kitchen,Lights,1.116,46.50416666666666,82.6,22.708333333333332,65.48229166666667,61,96,0.635
2026-02-01,Living Room,AC,14.017900000000001,584.0802083333333,1716.7,19.652083333333334,56.668749999999996,35,96,0.365
2026-02-01,Living Room,Fan,0.8298,34.6875,85.5,19.754166666666666,57.9625,41,96,0.427
2026-02-01,Living Room,Lights,0.7055,29.40416666666667,68.3,19.732291666666665,57.246874999999996,46,96,0.479
2026-02-01,Office,AC,8.0777,336.5677083333333,1810.4,19.648958333333333,51.697916666666664,18,96,0.188
2026-02-01,Office,Fan,0.78,32.625,86.0,19.727083333333333,52.840624999999996,38,96,0.396
2026-02-01,Office,Lights,1.0811,45.059374999999996,89.7,19.739583333333332,52.52395833333333,54,96,0.562
2026-02-02,Bathroom,Heater,7.7615,323.40000000000003,1832.3,20.45625,72.17083333333333,19,96,0.198
2026-02-02,Bathroom,Lights,0.4668,19.455208333333335,47.1,20.372916666666665,71.68229166666667,42,96,0.438
2026-02-02,Bedroom,AC,12.8325,534.678125,1532.6,17.330208333333335,59.682291666666664,36,96,0.375
2026-02-02,Bedroom,Fan,0.711,29.754166666666666,86.0,17.304166666666667,59.93020833333333,34,96,0.354
2026-02-02,Bedroom,Lights,0.3769,15.7125,54.1,17.363541666666666,59.97291666666666,29,96,0.302
2026-02-02,Kitchen,Heater,12.9025,537.6083333333333,2298.5,22.43541666666667,65.84479166666667,26,96,0.271
2026-02-02,Kitchen,Lights,0.9021,37.594791666666666,82.7,22.422916666666666,65.02187500000001,49,96,0.51
2026-02-02,Living Room,AC,7.6209999999999996,317.546875,1724.2,19.289583333333333,56.41770833333334,17,96,0.177
2026-02-02,Living Room,Fan,0.8731,36.501041666666666,85.8,19.408333333333335,56.34583333333333,43,96,0.448
2026-02-02,Living Room,Lights,0.585,24.382291666666664,68.6,19.220833333333335,56.84166666666667,37,96,0.385
2026-02-02,Office,AC,8.5939,358.08125,1786.4,19.270833333333332,51.240625,20,96,0.208
2026-02-02,Office,Fan,0.8515,35.60208333333333,84.5,19.302083333333332,51.88125,42,96,0.438
2026-02-02,Office,Lights,0.9441,39.33229166666667,88.7,19.280208333333334,52.081250000000004,47,96,0.49
2026-02-03,Bathroom,Heater,7.4833,311.8072916666667,1829.6,20.405208333333334,74.871875,18,96,0.188
2026-02-03,Bathroom,Lights,0.4057,16.914583333333333,48.3,20.516666666666666,75.17395833333333,35,96,0.365
2026-02-03,Bedroom,AC,12.4094,517.0677083333334,1522.4,17.6875,63.55416666666667,35,96,0.365
2026-02-03,Bedroom,Fan,0.506,21.232291666666665,85.9,17.454166666666666,63.03333333333333,23,96,0.24
2026-02-03,Bedroom,Lights,0.442,18.410416666666666,55.1,17.485416666666666,63.55416666666667,35,96,0.365
2026-02-03,Kitchen,Heater,15.8352,659.7875,2290.8,22.38854166666667,68.48541666666667,31,96,0.323
2026-02-03,Kitchen,Lights,1.088,45.31979166666667,82.7,22.473958333333332,68.76145833333334,59,96,0.615
2026-02-03,Living Room,AC,8.4567,352.359375,1723.4,19.594791666666666,60.37083333333334,20,96,0.208
2026-02-03,Living Room,Fan,0.9239999999999999,38.610416666666666,85.7,19.501041666666666,60.25729166666667,45,96,0.469
2026-02-03,Living Room,Lights,0.5838,24.322916666666668,67.8,19.361458333333335,60.79270833333334,37,96,0.385
2026-02-03,Office,AC,9.6933,403.8833333333334,1810.2,19.545833333333334,55.03854166666667,22,96,0.229
2026-02-03,Office,Fan,0.8783,36.71041666666667,86.1,19.447916666666668,55.11666666666667,44,96,0.458
2026-02-03,Office,Lights,0.8989,37.452083333333334,89.7,19.340625,55.83229166666666,45,96,0.469
2026-02-04,Bathroom,Heater,7.2406,301.68854166666665,1794.6,19.707291666666666,70.11979166666667,18,96,0.188
2026-02-04,Bathroom,Lights,0.4737,19.75,48.2,19.667708333333334,70.65520833333333,42,96,0.438
2026-02-04,Bedroom,AC,12.984,540.9968749999999,1546.4,16.784375,58.87604166666667,36,96,0.375
2026-02-04,Bedroom,Fan,0.646,27.05,85.0,16.528125,57.82708333333333,30,96,0.312
2026-02-04,Bedroom,Lights,0.307,12.802083333333334,55.2,16.6875,59.25833333333333,23,96,0.24
2026-02-04,Kitchen,Heater,13.1828,549.2927083333333,2294.8,21.585416666666664,63.68333333333334,26,96,0.271
2026-02-04,Kitchen,Lights,1.2273,51.137499999999996,82.8,21.748958333333334,63.895833333333336,67,96,0.698
2026-02-04,Living Room,AC,8.9666,373.61562499999997,1715.9,18.690625,56.03229166666667,22,96,0.229
2026-02-04,Living Room,Fan,0.8244,34.4625,85.7,18.6375,54.771875,41,96,0.427
2026-02-04,Living Room,Lights,0.6177,25.73645833333333,68.2,18.722916666666666,55.78020833333333,40,96,0.417
2026-02-04,Office,AC,8.0538,335.5729166666667,1732.1,18.804166666666667,51.015625,19,96,0.198
2026-02-04,Office,Fan,0.7891,32.99791666666667,85.4,18.645833333333332,49.65833333333333,39,96,0.406
2026-02-04,Office,Lights,1.0338,43.040625,89.3,18.554166666666667,50.901041666666664,52,96,0.542
2026-02-05,Bathroom,Heater,8.4646,352.6979166666667,1822.9,19.904166666666665,71.33125,21,96,0.219
2026-02-05,Bathroom,Lights,0.4506,18.783333333333335,48.2,19.896874999999998,71.73125,40,96,0.417
2026-02-05,Bedroom,AC,17.5966,733.1875,1528.6,16.852083333333333,60.57708333333333,51,96,0.531
2026-02-05,Bedroom,Fan,0.6244999999999999,26.162499999999998,85.6,16.767708333333335,60.31041666666667,30,96,0.312
2026-02-05,Bedroom,Lights,0.4482,18.685416666666665,55.1,16.875,60.165625,34,96,0.354
2026-02-05,Kitchen,Heater,11.8021,491.7583333333334,2261.0,21.902083333333334,64.66562499999999,23,96,0.24
2026-02-05,Kitchen,Lights,1.0591,44.13125,82.4,21.822916666666668,65.02395833333334,57,96,0.594
2026-02-05,Living Room,AC,9.1486,381.19374999999997,1718.0,18.953125,57.5,22,96,0.229
2026-02-05,Living Room,Fan,0.945,39.47291666666667,85.5,18.757291666666667,57.619791666666664,48,96,0.5
2026-02-05,Living Room,Lights,0.6529,27.191666666666666,68.4,18.859375,56.940625000000004,42,96,0.438
2026-02-05,Office,AC,11.4025,475.10312500000003,1804.4,18.904166666666665,52.41979166666667,27,96,0.281
2026-02-05,Office,Fan,0.8481,35.447916666666664,85.9,18.782291666666666,52.70520833333333,42,96,0.438
2026-02-05,Office,Lights,0.9949,41.44479166666667,89.4,18.888541666666665,52.09791666666666,50,96,0.521
2026-02-06,Bathroom,Heater,6.8525,285.5229166666667,1809.4,19.982291666666665,72.44583333333334,17,96,0.177
2026-02-06,Bathroom,Lights,0.3933,16.379166666666666,47.9,20.090625,72.85625,35,96,0.365
2026-02-06,Bedroom,AC,14.6126,608.8489583333334,1531.9,16.857291666666665,60.05625,41,96,0.427
2026-02-06,Bedroom,Fan,0.5773,24.20520833333333,85.8,16.902083333333334,60.53854166666667,27,96,0.281
2026-02-06,Bedroom,Lights,0.4313,17.982291666666665,54.9,17.067708333333332,61.015625,34,96,0.354
2026-02-06,Kitchen,Heater,11.9681,498.675,2289.5,21.995833333333334,65.546875,23,96,0.24
2026-02-06,Kitchen,Lights,1.0999,45.82083333333333,82.3,22.032291666666666,66.07291666666667,60,96,0.625
2026-02-06,Living Room,AC,15.1056,629.3916666666667,1712.3,18.9375,56.83541666666667,38,96,0.396
2026-02-06,Living Room,Fan,0.8736,36.510416666666664,86.2,18.971875,57.390625,43,96,0.448
2026-02-06,Living Room,Lights,0.6275,26.123958333333334,68.8,19.007291666666667,58.221875000000004,40,96,0.417
